Age,Attrition,Department,JobRole,JobLevel,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Engagement_Index,Engagement_Category,Burnout_Risk_Score,Burnout_Risk_Level,Satisfaction_Stability_Score,Workload_Stress_Indicator
33,1,Research & Development,Research Scientist,1,Yes,Travel_Rarely,25,2,1,2,3,2,2,2,1.75,Low,1,Medium,45.566894604818266,2
42,0,Research & Development,Manager,4,No,Travel_Rarely,2,1,4,4,3,22,6,13,3.0,High,0,Low,5.71909584179366,1
28,1,Research & Development,Laboratory Technician,1,No,Travel_Frequently,1,2,1,1,3,1,0,0,1.5,Low,0,Low,36.17152614957746,2
50,1,Sales,Sales Executive,2,Yes,Travel_Frequently,1,3,4,4,3,0,0,0,3.5,High,1,Medium,61.50998205402495,3
33,0,Sales,Sales Executive,2,No,Travel_Frequently,7,2,4,3,3,3,2,0,3.0,High,0,Low,45.566894604818266,2
34,0,Research & Development,Research Scientist,1,No,Non-Travel,3,4,3,4,3,0,0,0,3.25,High,0,Low,61.50998205402495,0
48,0,Research & Development,Manager,4,No,Non-Travel,1,4,1,3,2,5,4,2,3.0,High,1,Medium,13.93370341761296,0
45,0,Sales,Sales Executive,2,No,Non-Travel,9,3,2,4,3,15,10,4,2.75,Moderate,0,Low,45.566894604818266,0
52,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,7,2,2,4,3,8,6,4,2.75,Moderate,0,Low,36.17152614957746,1
38,0,Sales,Sales Executive,3,Yes,Travel_Rarely,10,3,3,2,3,8,7,2,2.5,Moderate,1,Medium,66.66666666666667,2
29,0,Research & Development,Research Scientist,1,No,Travel_Rarely,28,4,3,1,3,7,5,1,2.75,Moderate,0,Low,16.1129507192139,1
28,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,3,2,4,2,2,9,7,1,2.75,Moderate,1,Medium,33.33333333333334,1
46,0,Sales,Manager,4,No,Travel_Rarely,3,3,1,4,3,12,9,4,2.75,Moderate,0,Low,16.1129507192139,1
38,0,Sales,Sales Executive,3,No,Travel_Rarely,2,2,4,3,3,1,0,0,3.0,High,0,Low,45.566894604818266,1
43,0,Research & Development,Manufacturing Director,3,No,Travel_Frequently,27,1,3,3,3,8,7,0,2.5,Moderate,0,Low,33.33333333333334,2
39,1,Research & Development,Healthcare Representative,4,No,Travel_Frequently,2,4,1,4,3,18,7,11,3.0,High,0,Low,5.71909584179366,2
40,0,Research & Development,Research Director,5,No,Travel_Rarely,14,3,3,1,4,20,7,4,2.25,Moderate,0,Low,16.1129507192139,1
21,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,1,2,4,3,4,2,2,2,2.75,Moderate,1,Medium,36.17152614957746,2
39,0,Research & Development,Laboratory Technician,2,No,Non-Travel,9,2,3,3,2,5,4,0,2.75,Moderate,1,Medium,61.50998205402495,0
36,0,Research & Development,Manufacturing Director,2,No,Non-Travel,18,4,1,1,3,11,9,0,2.25,Moderate,0,Low,0.0,0
31,0,Sales,Sales Representative,1,No,Travel_Frequently,20,4,3,1,3,2,2,2,3.0,High,0,Low,16.1129507192139,2
28,0,Research & Development,Research Scientist,1,No,Travel_Rarely,2,2,1,1,1,5,3,0,1.5,Low,1,Medium,66.66666666666667,1
35,0,Sales,Sales Executive,2,No,Travel_Frequently,11,4,4,4,3,5,2,0,3.75,High,0,Low,66.66666666666667,2
49,0,Sales,Sales Executive,4,No,Travel_Rarely,8,2,4,2,3,9,8,2,2.5,Moderate,0,Low,36.17152614957746,1
34,0,Research & Development,Manufacturing Director,2,No,Travel_Frequently,2,3,4,4,2,3,2,0,3.5,High,1,Medium,36.17152614957746,2
29,0,Research & Development,Research Scientist,1,No,Travel_Frequently,10,2,4,4,2,7,5,1,3.25,High,1,Medium,23.019964108049905,2
42,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,29,4,2,1,3,1,0,0,2.0,Moderate,0,Low,13.93370341761296,1
29,0,Research & Development,Manufacturing Director,2,Yes,Travel_Rarely,8,4,2,3,2,10,7,1,2.75,Moderate,2,High,36.17152614957746,2
38,0,Human Resources,Human Resources,1,No,Travel_Rarely,1,3,3,4,4,7,6,5,3.5,High,0,Low,61.50998205402495,1
28,0,Research & Development,Research Scientist,1,Yes,Travel_Frequently,6,3,3,4,3,3,1,0,3.0,High,1,Medium,66.66666666666667,3
18,1,Research & Development,Laboratory Technician,1,No,Non-Travel,8,3,3,4,3,0,0,0,3.25,High,0,Low,66.66666666666667,0
33,1,Sales,Sales Executive,2,Yes,Travel_Rarely,9,1,1,1,3,5,2,0,1.5,Low,1,Medium,33.33333333333334,2
41,0,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,12,4,2,1,3,1,0,0,2.5,Moderate,1,Medium,13.93370341761296,2
31,1,Research & Development,Laboratory Technician,1,No,Travel_Frequently,15,3,3,3,2,2,2,2,3.0,High,1,Medium,66.66666666666667,2
37,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,25,4,3,3,3,6,2,1,3.0,High,0,Low,66.66666666666667,1
27,0,Research & Development,Research Scientist,1,No,Travel_Rarely,6,3,4,3,3,4,2,2,3.0,High,0,Low,66.66666666666667,1
34,0,Sales,Sales Executive,2,No,Travel_Rarely,9,3,2,1,2,6,5,1,2.25,Moderate,1,Medium,45.566894604818266,1
35,0,Human Resources,Human Resources,1,No,Travel_Rarely,8,3,3,2,1,5,4,1,2.75,Moderate,1,Medium,36.17152614957746,1
29,1,Sales,Sales Executive,3,No,Travel_Rarely,23,1,4,1,1,11,8,3,2.0,Moderate,1,Medium,0.0,1
40,0,Research & Development,Research Director,3,No,Travel_Frequently,9,3,2,3,2,18,7,2,2.75,Moderate,1,Medium,61.50998205402495,2
42,1,Sales,Sales Executive,4,Yes,Travel_Frequently,12,1,3,2,2,21,9,13,2.25,Moderate,2,High,45.566894604818266,3
42,0,Sales,Sales Executive,2,No,Travel_Rarely,4,1,2,4,4,6,4,1,2.5,Moderate,0,Low,0.0,1
35,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,1,3,4,2,3,8,0,1,2.75,Moderate,0,Low,45.566894604818266,1
24,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,24,2,4,4,3,4,3,1,3.25,High,0,Low,36.17152614957746,1
28,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,12,4,3,4,2,1,1,0,3.5,High,2,High,36.17152614957746,2
26,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,3,4,1,2,3,8,7,0,2.75,Moderate,0,Low,13.93370341761296,1
30,0,Sales,Sales Executive,2,No,Travel_Rarely,10,3,3,1,3,10,3,1,2.25,Moderate,0,Low,33.33333333333334,1
40,0,Research & Development,Research Scientist,2,Yes,Travel_Frequently,26,4,3,4,1,1,1,0,3.25,High,2,High,5.71909584179366,3
35,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,2,2,3,2,4,7,7,6,2.25,Moderate,0,Low,36.17152614957746,1
34,0,Research & Development,Healthcare Representative,2,No,Travel_Frequently,1,1,4,3,3,13,9,4,2.5,Moderate,0,Low,16.1129507192139,2
35,0,Research & Development,Laboratory Technician,1,No,Travel_Frequently,4,4,4,2,4,2,2,2,3.0,High,0,Low,33.33333333333334,2
43,1,Sales,Sales Executive,2,No,Travel_Rarely,9,3,1,2,2,4,3,1,1.75,Low,1,Medium,45.566894604818266,1
32,0,Sales,Sales Representative,1,No,Non-Travel,2,1,3,3,3,1,0,0,2.5,Moderate,0,Low,33.33333333333334,0
56,0,Research & Development,Manager,5,No,Travel_Rarely,4,1,4,4,3,5,2,4,3.0,High,0,Low,5.71909584179366,1
29,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,6,4,2,1,3,10,8,0,2.5,Moderate,0,Low,13.93370341761296,1
19,0,Research & Development,Research Scientist,1,No,Travel_Rarely,9,1,3,3,3,1,1,0,2.5,Moderate,0,Low,33.33333333333334,1
45,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,7,3,1,3,2,3,2,0,2.5,Moderate,2,High,36.17152614957746,2
37,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,1,4,4,2,2,14,8,3,3.0,High,1,Medium,23.019964108049905,1
20,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,3,3,1,1,2,2,2,1,1.75,Low,1,Medium,36.17152614957746,1
44,1,Research & Development,Research Scientist,1,Yes,Travel_Rarely,10,3,3,3,3,6,4,0,3.0,High,1,Medium,100.0,2
53,0,Research & Development,Manager,5,No,Travel_Rarely,7,3,4,2,3,7,7,4,3.0,High,0,Low,45.566894604818266,1
29,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,15,4,2,1,2,5,4,1,2.0,Moderate,2,High,16.1129507192139,2
22,1,Research & Development,Research Scientist,1,Yes,Travel_Frequently,3,4,3,2,3,0,0,0,2.75,Moderate,1,Medium,45.566894604818266,3
46,0,Sales,Manager,4,No,Travel_Rarely,2,1,3,1,3,26,15,15,2.0,Moderate,0,Low,23.019964108049905,1
44,0,Research & Development,Research Scientist,1,No,Non-Travel,17,3,4,4,3,0,0,0,3.0,High,0,Low,61.50998205402495,0
33,0,Human Resources,Human Resources,1,No,Travel_Rarely,2,3,2,4,3,5,4,1,3.0,High,0,Low,45.566894604818266,1
41,1,Research & Development,Research Scientist,1,No,Non-Travel,5,1,1,1,1,1,0,0,1.25,Low,1,Medium,100.0,0
30,0,Sales,Sales Executive,2,No,Travel_Rarely,29,1,3,3,3,4,3,0,2.5,Moderate,0,Low,33.33333333333334,1
40,0,Sales,Sales Executive,2,No,Travel_Frequently,2,2,2,4,3,0,0,0,2.75,Moderate,0,Low,36.17152614957746,2
50,0,Research & Development,Manager,4,No,Travel_Frequently,2,1,4,3,3,2,2,2,2.75,Moderate,0,Low,16.1129507192139,2
28,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,19,1,4,3,3,6,5,3,2.5,Moderate,0,Low,16.1129507192139,1
46,0,Research & Development,Research Director,5,No,Travel_Rarely,15,2,4,1,3,4,2,0,2.5,Moderate,0,Low,13.93370341761296,1
35,0,Sales,Sales Executive,2,Yes,Travel_Rarely,17,1,3,4,3,7,7,1,2.75,Moderate,1,Medium,16.1129507192139,2
24,1,Research & Development,Laboratory Technician,1,No,Travel_Rarely,17,2,4,1,1,1,0,0,2.5,Moderate,1,Medium,5.71909584179366,1
33,0,Sales,Sales Executive,2,No,Travel_Frequently,25,3,2,1,2,10,7,0,2.25,Moderate,1,Medium,45.566894604818266,2
36,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,6,3,3,3,3,7,7,1,2.5,Moderate,0,Low,100.0,1
30,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,7,3,3,1,2,10,7,8,2.5,Moderate,1,Medium,36.17152614957746,1
44,0,Research & Development,Research Scientist,2,No,Travel_Rarely,29,4,4,2,3,20,11,13,3.25,High,0,Low,36.17152614957746,1
20,0,Sales,Sales Representative,1,No,Travel_Rarely,21,4,3,4,3,2,1,2,3.75,High,0,Low,61.50998205402495,1
46,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,2,4,4,3,2,6,3,1,3.5,High,1,Medium,36.17152614957746,1
42,0,Human Resources,Human Resources,2,No,Non-Travel,2,1,4,1,4,4,3,0,2.5,Moderate,0,Low,0.0,0
60,0,Sales,Sales Executive,2,Yes,Travel_Rarely,7,4,2,2,3,11,7,1,3.0,High,1,Medium,36.17152614957746,2
32,0,Research & Development,Laboratory Technician,1,No,Travel_Frequently,13,2,3,3,3,2,2,2,2.5,Moderate,0,Low,66.66666666666667,2
32,0,Research & Development,Research Scientist,2,Yes,Travel_Frequently,2,3,4,4,3,8,7,0,3.5,High,1,Medium,61.50998205402495,3
36,0,Research & Development,Manufacturing Director,3,Yes,Travel_Rarely,1,1,3,3,3,7,7,7,2.0,Moderate,1,Medium,33.33333333333334,2
33,0,Research & Development,Research Scientist,1,No,Travel_Rarely,9,4,1,2,3,14,10,4,2.5,Moderate,0,Low,13.93370341761296,1
40,0,Sales,Sales Executive,2,No,Travel_Rarely,10,2,2,2,4,5,1,1,2.0,Moderate,0,Low,33.33333333333334,1
25,0,Sales,Sales Executive,2,No,Travel_Rarely,10,4,3,2,3,4,3,1,3.0,High,0,Low,45.566894604818266,1
30,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,1,2,4,1,3,11,9,5,2.5,Moderate,1,Medium,13.93370341761296,2
42,0,Research & Development,Research Director,3,Yes,Travel_Frequently,26,1,1,3,3,1,0,0,2.0,Moderate,1,Medium,23.019964108049905,3
35,0,Sales,Sales Executive,3,Yes,Non-Travel,8,4,3,2,2,13,2,4,2.75,Moderate,2,High,36.17152614957746,1
27,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,14,1,1,4,2,9,7,6,2.25,Moderate,2,High,5.71909584179366,2
54,0,Research & Development,Manufacturing Director,3,No,Travel_Frequently,1,3,4,1,1,5,4,1,2.75,Moderate,1,Medium,0.0,2
44,0,Research & Development,Research Scientist,1,No,Travel_Rarely,2,4,1,4,3,10,5,7,3.25,High,0,Low,5.71909584179366,1
19,1,Research & Development,Research Scientist,1,Yes,Non-Travel,10,2,1,2,4,1,1,0,1.75,Low,1,Medium,16.1129507192139,1
29,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,4,1,1,3,3,2,1,2.25,Moderate,0,Low,0.0,1
54,0,Research & Development,Research Director,4,No,Travel_Rarely,3,4,4,1,3,10,9,0,3.0,High,0,Low,5.71909584179366,1
31,0,Research & Development,Healthcare Representative,2,Yes,Travel_Rarely,11,1,3,4,2,6,5,0,2.75,Moderate,2,High,13.93370341761296,2
31,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,24,1,3,2,3,10,9,1,2.0,Moderate,0,Low,36.17152614957746,1
59,0,Sales,Sales Executive,2,No,Travel_Rarely,3,4,3,4,3,6,1,0,3.25,High,0,Low,61.50998205402495,1
43,0,Research & Development,Research Director,5,No,Travel_Rarely,3,4,3,2,3,8,7,0,2.5,Moderate,0,Low,45.566894604818266,1
49,0,Research & Development,Manager,5,No,Travel_Rarely,4,3,1,3,4,1,0,0,2.25,Moderate,0,Low,16.1129507192139,1
36,0,Research & Development,Research Scientist,1,No,Travel_Frequently,3,2,3,3,2,11,10,0,2.75,Moderate,1,Medium,61.50998205402495,2
48,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,2,2,4,3,2,1,0,0,3.25,High,1,Medium,36.17152614957746,1
27,0,Research & Development,Research Scientist,1,No,Travel_Rarely,4,3,1,2,3,5,3,0,2.25,Moderate,0,Low,36.17152614957746,1
29,0,Research & Development,Healthcare Representative,2,Yes,Travel_Rarely,7,4,3,2,3,6,0,1,3.0,High,1,Medium,45.566894604818266,2
48,0,Research & Development,Research Director,5,No,Travel_Rarely,1,4,4,3,4,1,0,0,3.25,High,0,Low,66.66666666666667,1
29,0,Research & Development,Research Director,4,No,Travel_Rarely,1,4,4,2,2,7,7,1,3.0,High,1,Medium,23.019964108049905,1
34,0,Research & Development,Research Scientist,1,No,Travel_Rarely,20,3,3,4,2,1,0,0,3.5,High,1,Medium,45.566894604818266,1
44,0,Sales,Manager,5,No,Travel_Rarely,5,2,2,3,3,22,9,3,2.5,Moderate,0,Low,61.50998205402495,1
33,0,Sales,Sales Executive,3,Yes,Travel_Rarely,10,3,4,4,3,9,8,0,3.75,High,1,Medium,61.50998205402495,2
19,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,25,4,2,4,3,1,0,0,3.5,High,1,Medium,36.17152614957746,2
23,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,3,4,4,3,1,0,0,3.5,High,0,Low,61.50998205402495,1
25,1,Sales,Sales Representative,1,Yes,Travel_Frequently,24,4,3,4,3,1,0,1,3.0,High,1,Medium,61.50998205402495,3
26,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,4,4,3,2,2,8,5,2,3.0,High,2,High,36.17152614957746,2
45,1,Sales,Manager,5,Yes,Travel_Rarely,2,2,1,1,3,24,10,1,1.25,Low,1,Medium,36.17152614957746,2
55,0,Research & Development,Healthcare Representative,4,Yes,Non-Travel,8,2,4,4,3,33,9,15,3.0,High,1,Medium,36.17152614957746,1
21,1,Research & Development,Laboratory Technician,1,No,Travel_Frequently,10,3,1,3,1,2,2,2,2.25,Moderate,1,Medium,23.019964108049905,2
46,0,Sales,Manager,5,No,Travel_Rarely,4,2,4,3,3,11,4,0,2.75,Moderate,0,Low,45.566894604818266,1
34,0,Sales,Sales Executive,2,Yes,Travel_Rarely,2,1,3,4,3,3,2,0,2.75,Moderate,1,Medium,16.1129507192139,2
51,0,Sales,Manager,5,Yes,Travel_Frequently,9,2,4,1,2,29,10,11,2.5,Moderate,2,High,16.1129507192139,3
59,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,18,4,4,4,2,9,7,5,3.75,High,1,Medium,33.33333333333334,1
34,0,Research & Development,Laboratory Technician,2,No,Travel_Frequently,19,2,3,3,4,11,8,5,2.75,Moderate,0,Low,45.566894604818266,2
28,0,Research & Development,Laboratory Technician,1,Yes,Travel_Frequently,1,3,4,3,2,4,2,0,3.25,High,2,High,45.566894604818266,3
44,0,Research & Development,Manager,5,No,Travel_Rarely,4,1,3,4,2,25,9,14,3.0,High,1,Medium,13.93370341761296,1
34,0,Human Resources,Human Resources,2,No,Travel_Frequently,11,2,3,4,4,10,9,1,2.75,Moderate,0,Low,36.17152614957746,2
35,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,6,3,3,4,3,3,2,2,3.25,High,1,Medium,66.66666666666667,2
42,0,Research & Development,Research Scientist,2,Yes,Travel_Rarely,7,2,2,4,3,1,0,0,3.0,High,1,Medium,36.17152614957746,2
43,0,Sales,Sales Executive,3,No,Travel_Rarely,4,4,4,4,4,21,7,15,3.5,High,0,Low,100.0,1
36,0,Research & Development,Manufacturing Director,2,Yes,Travel_Rarely,2,2,3,4,3,16,14,5,3.0,High,1,Medium,45.566894604818266,2
44,1,Research & Development,Healthcare Representative,3,No,Travel_Rarely,15,4,1,4,3,10,7,0,3.0,High,0,Low,5.71909584179366,1
28,0,Research & Development,Laboratory Technician,1,Yes,Travel_Frequently,2,4,4,2,3,2,2,2,3.0,High,1,Medium,36.17152614957746,3
51,0,Research & Development,Laboratory Technician,1,No,Travel_Frequently,6,3,2,2,2,7,0,7,2.25,Moderate,1,Medium,66.66666666666667,2
30,0,Research & Development,Manufacturing Director,2,Yes,Non-Travel,9,3,3,3,3,8,4,1,3.0,High,1,Medium,100.0,1
29,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,7,3,2,1,3,7,7,7,2.25,Moderate,1,Medium,36.17152614957746,2
28,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,1,4,2,2,3,2,1,2.5,Moderate,1,Medium,16.1129507192139,1
25,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,2,4,4,2,2,2,2,3.25,High,1,Medium,23.019964108049905,1
32,0,Sales,Sales Executive,2,No,Travel_Rarely,8,4,3,3,4,10,7,0,3.5,High,0,Low,61.50998205402495,1
45,0,Research & Development,Manager,5,No,Travel_Frequently,25,2,2,3,3,0,0,0,2.5,Moderate,0,Low,61.50998205402495,2
39,0,Research & Development,Manager,4,Yes,Travel_Rarely,13,2,3,4,3,19,9,15,2.75,Moderate,1,Medium,45.566894604818266,2
58,0,Research & Development,Research Scientist,1,No,Travel_Rarely,23,3,1,4,3,2,2,2,2.75,Moderate,0,Low,16.1129507192139,1
32,1,Research & Development,Laboratory Technician,2,No,Travel_Rarely,7,3,4,1,3,10,4,1,2.75,Moderate,0,Low,16.1129507192139,1
39,1,Research & Development,Research Scientist,1,No,Travel_Rarely,23,1,3,1,3,5,2,0,2.0,Moderate,0,Low,23.019964108049905,1
30,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,6,4,1,1,3,9,2,6,2.0,Moderate,0,Low,0.0,1
36,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,10,3,4,1,3,7,7,1,2.75,Moderate,0,Low,16.1129507192139,1
46,0,Human Resources,Human Resources,1,No,Travel_Rarely,1,1,4,3,4,7,6,5,2.75,Moderate,0,Low,5.71909584179366,1
28,0,Research & Development,Laboratory Technician,2,No,Non-Travel,1,4,3,1,3,9,8,7,2.25,Moderate,0,Low,16.1129507192139,0
50,0,Research & Development,Research Director,4,Yes,Travel_Rarely,28,1,4,2,3,3,2,1,2.5,Moderate,1,Medium,13.93370341761296,2
40,1,Sales,Sales Executive,3,Yes,Travel_Rarely,25,2,4,3,3,5,4,1,2.75,Moderate,1,Medium,45.566894604818266,2
52,1,Sales,Sales Executive,3,Yes,Travel_Rarely,5,2,2,3,2,8,7,7,2.5,Moderate,2,High,66.66666666666667,2
30,0,Research & Development,Manager,3,Yes,Travel_Rarely,17,1,2,4,3,9,1,0,2.5,Moderate,1,Medium,13.93370341761296,2
39,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,18,3,1,1,3,8,7,1,2.0,Moderate,0,Low,23.019964108049905,1
31,0,Sales,Sales Executive,3,Yes,Non-Travel,2,3,4,1,2,10,8,9,2.75,Moderate,2,High,13.93370341761296,1
41,0,Sales,Sales Executive,2,No,Non-Travel,10,2,3,1,3,19,2,11,1.75,Low,0,Low,36.17152614957746,0
31,1,Sales,Sales Representative,1,Yes,Travel_Frequently,1,2,4,1,4,3,2,2,2.5,Moderate,1,Medium,0.0,3
44,1,Research & Development,Laboratory Technician,1,No,Travel_Rarely,3,1,1,3,4,3,2,1,2.0,Moderate,0,Low,0.0,1
42,0,Research & Development,Manager,4,Yes,Non-Travel,2,3,3,4,2,20,8,2,3.25,High,2,High,45.566894604818266,1
55,0,Research & Development,Manager,5,No,Travel_Rarely,2,3,4,4,3,19,9,9,3.0,High,0,Low,61.50998205402495,1
56,0,Human Resources,Manager,5,No,Travel_Rarely,8,2,4,1,3,7,3,7,2.5,Moderate,0,Low,13.93370341761296,1
40,0,Research & Development,Research Scientist,1,No,Non-Travel,16,3,3,2,3,4,2,0,2.75,Moderate,0,Low,66.66666666666667,0
34,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,9,4,4,4,2,9,7,1,3.75,High,1,Medium,33.33333333333334,1
40,0,Research & Development,Research Scientist,2,No,Travel_Rarely,2,4,3,3,3,9,8,8,3.25,High,0,Low,66.66666666666667,1
41,0,Sales,Sales Executive,2,No,Travel_Frequently,1,1,3,4,3,9,3,1,2.75,Moderate,0,Low,16.1129507192139,2
35,0,Research & Development,Research Scientist,2,Yes,Travel_Frequently,4,3,3,2,3,9,6,1,2.75,Moderate,1,Medium,66.66666666666667,3
51,0,Human Resources,Manager,4,Yes,Travel_Rarely,5,2,3,2,3,33,9,0,2.5,Moderate,1,Medium,61.50998205402495,2
38,0,Sales,Sales Executive,2,No,Travel_Rarely,2,1,2,4,3,7,7,1,2.5,Moderate,0,Low,13.93370341761296,1
34,0,Sales,Sales Executive,2,No,Travel_Rarely,15,1,3,4,4,10,8,9,2.75,Moderate,0,Low,5.71909584179366,1
25,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,19,4,4,3,2,3,2,1,3.5,High,1,Medium,36.17152614957746,1
58,1,Research & Development,Manufacturing Director,3,Yes,Travel_Rarely,7,1,3,4,2,10,9,5,2.5,Moderate,2,High,13.93370341761296,2
40,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,1,2,2,3,3,4,2,0,2.5,Moderate,0,Low,61.50998205402495,1
36,0,Sales,Sales Executive,2,No,Travel_Frequently,7,1,1,4,2,15,7,6,2.5,Moderate,1,Medium,5.71909584179366,2
48,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,4,4,4,3,3,10,9,0,3.5,High,0,Low,61.50998205402495,1
27,0,Sales,Sales Representative,1,No,Travel_Rarely,11,4,3,2,3,1,0,0,3.25,High,0,Low,45.566894604818266,1
51,0,Research & Development,Manufacturing Director,4,No,Travel_Rarely,11,2,4,2,2,5,2,0,2.5,Moderate,1,Medium,33.33333333333334,1
18,0,Research & Development,Laboratory Technician,1,No,Non-Travel,1,4,4,3,4,0,0,0,3.5,High,0,Low,66.66666666666667,0
35,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,1,4,4,2,3,9,7,0,3.0,High,0,Low,36.17152614957746,1
27,0,Sales,Sales Executive,2,No,Travel_Frequently,2,4,4,2,3,6,2,0,2.75,Moderate,0,Low,36.17152614957746,2
55,1,Sales,Sales Executive,4,Yes,Travel_Rarely,13,3,1,3,2,19,7,3,2.75,Moderate,2,High,36.17152614957746,2
56,0,Research & Development,Manufacturing Director,4,Yes,Travel_Rarely,23,2,4,1,3,19,16,15,2.5,Moderate,1,Medium,13.93370341761296,2
34,0,Research & Development,Research Scientist,1,No,Non-Travel,26,3,1,3,3,5,4,0,2.25,Moderate,0,Low,33.33333333333334,0
40,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,2,3,2,2,3,12,11,11,2.75,Moderate,0,Low,61.50998205402495,1
34,0,Research & Development,Laboratory Technician,2,No,Travel_Rarely,29,3,2,1,3,8,7,7,2.25,Moderate,0,Low,36.17152614957746,1
31,1,Sales,Sales Representative,1,No,Travel_Frequently,2,4,3,3,4,1,0,0,3.0,High,0,Low,61.50998205402495,2
35,1,Sales,Sales Executive,2,Yes,Travel_Frequently,18,3,4,3,2,4,2,3,3.25,High,2,High,45.566894604818266,3
38,0,Research & Development,Research Scientist,1,No,Travel_Frequently,7,3,4,4,3,4,2,0,3.75,High,0,Low,61.50998205402495,2
34,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,2,4,3,4,4,14,11,4,3.5,High,0,Low,66.66666666666667,1
28,0,Sales,Sales Executive,2,No,Travel_Rarely,26,1,3,3,3,5,3,0,2.25,Moderate,0,Low,33.33333333333334,1
31,1,Research & Development,Manufacturing Director,2,Yes,Travel_Rarely,22,3,4,4,2,10,2,6,3.5,High,2,High,36.17152614957746,2
39,0,Sales,Sales Executive,2,Yes,Travel_Rarely,21,4,1,4,4,5,4,1,2.75,Moderate,1,Medium,0.0,2
51,0,Sales,Sales Executive,3,No,Travel_Frequently,2,2,2,2,3,4,2,3,2.25,Moderate,0,Low,66.66666666666667,2
41,0,Research & Development,Research Scientist,2,Yes,Travel_Frequently,22,4,4,1,2,6,2,3,3.0,High,2,High,0.0,3
37,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,4,3,3,4,3,6,4,1,3.25,High,1,Medium,66.66666666666667,2
33,0,Sales,Sales Executive,2,No,Travel_Frequently,5,4,2,1,4,5,4,1,2.5,Moderate,0,Low,0.0,2
32,0,Sales,Sales Executive,2,Yes,Travel_Rarely,2,2,3,1,2,3,2,1,2.25,Moderate,2,High,45.566894604818266,2
39,0,Research & Development,Healthcare Representative,3,No,Non-Travel,25,3,3,2,3,6,4,0,2.75,Moderate,0,Low,66.66666666666667,0
25,0,Sales,Sales Executive,2,No,Travel_Rarely,18,3,1,2,2,3,2,1,2.5,Moderate,1,Medium,45.566894604818266,1
52,0,Research & Development,Manufacturing Director,4,Yes,Travel_Frequently,28,3,4,2,2,5,3,0,3.25,High,2,High,36.17152614957746,3
43,0,Research & Development,Research Scientist,2,Yes,Travel_Rarely,6,3,1,1,1,20,7,1,1.75,Low,2,High,33.33333333333334,2
27,0,Sales,Sales Executive,2,Yes,Travel_Rarely,10,4,4,4,3,6,2,4,3.5,High,1,Medium,66.66666666666667,2
27,1,Research & Development,Research Scientist,1,Yes,Travel_Rarely,17,3,4,4,3,8,2,7,3.5,High,1,Medium,61.50998205402495,2
